effectiveAt,market,payment,rate,positionSize,price
"2023-10-06T12:00:00.000Z","BTC-USD","-0.02192","-0.0000007813","-1.0104","27769.490001"
"2023-10-06T11:00:00.000Z","YFI-USD","-0.006996","-0.0000021971","-0.6","5307.692799"
"2023-10-06T11:00:00.000Z","ETH-USD","0.007547","0.0000030792","-1.5","1634.020000"
"2023-10-06T11:00:00.000Z","BTC-USD","-0.076264","-0.0000027262","-1.0104","27687.450000"
"2023-10-06T10:00:00.000Z","YFI-USD","-0.030477","-0.0000095774","-0.6","5303.954540"
"2023-10-06T10:00:00.000Z","ETH-USD","0.020076","0.0000081825","-1.5","1635.764526"
"2023-10-06T10:00:00.000Z","BTC-USD","-0.094321","-0.0000033695","-1.0104","27704.910000"
"2023-10-06T09:00:00.000Z","YFI-USD","-0.001032","-0.0000003238","-0.6","5318.850880"
"2023-10-06T09:00:00.000Z","ETH-USD","0.025684","0.0000104854","-1.5","1633.020000"
"2023-10-06T09:00:00.000Z","BTC-USD","-0.220003","-0.0000078805","-1.0104","27630.000000"
"2023-10-06T08:00:00.000Z","YFI-USD","0.077793","0.0000242797","-0.6","5340.189999"
"2023-10-06T08:00:00.000Z","ETH-USD","0.034082","0.0000139321","-1.5","1630.920100"
"2023-10-06T08:00:00.000Z","BTC-USD","0.157882","0.0000056567","-1.0104","27623.449999"
"2023-10-06T07:00:00.000Z","YFI-USD","0.010382","0.0000032492","-0.6","5325.745500"
"2023-10-06T07:00:00.000Z","ETH-USD","0.014145","0.0000058144","-1.5","1621.962000"
"2023-10-06T07:00:00.000Z","BTC-USD","0.01215","0.0000004373","-1.0104","27498.289000"
"2023-10-06T06:00:00.000Z","YFI-USD","-0.002679","-0.0000008385","-0.6","5327.510000"
"2023-10-06T06:00:00.000Z","ETH-USD","0.014549","0.0000059863","-1.5","1620.360000"
"2023-10-06T06:00:00.000Z","BTC-USD","-0.28772","-0.0000103501","-1.0104","27512.830000"
"2023-10-06T05:00:00.000Z","YFI-USD","-0.001782","-0.0000005560","-0.6","5346.187805"
"2023-10-06T05:00:00.000Z","ETH-USD","0.036331","0.0000149269","-1.5","1622.636900"
"2023-10-06T05:00:00.000Z","BTC-USD","-0.155762","-0.0000056032","-1.0104","27512.830000"
"2023-10-06T04:00:00.000Z","YFI-USD","0.014235","0.0000044382","-0.6","5346.187805"
"2023-10-06T04:00:00.000Z","ETH-USD","0.020929","0.0000085900","-1.5","1624.379310"
"2023-10-06T04:00:00.000Z","BTC-USD","-0.21446","-0.0000076989","-1.0104","27569.430999"
"2023-10-06T03:00:00.000Z","YFI-USD","0.018254","0.0000057065","-0.6","5331.782864"
"2023-10-06T03:00:00.000Z","ETH-USD","0.026197","0.0000107521","-1.5","1624.379310"
"2023-10-06T03:00:00.000Z","BTC-USD","0.276976","0.0000099432","-1.0104","27569.430999"
"2023-10-06T02:00:00.000Z","YFI-USD","0.02746","0.0000085839","-0.6","5331.782864"
"2023-10-06T02:00:00.000Z","YFI-USD","0.02746","0.0000085839","-0.6","5331.782864"
"2023-10-06T02:00:00.000Z","ETH-USD","0.021774","0.0000089461","-1.5","1622.620000"
"2023-10-06T02:00:00.000Z","BTC-USD","0.313821","0.0000112753","-1.0104","27546.200000"
"2023-10-06T01:00:00.000Z","YFI-USD","0.042362","0.0000132423","-0.6","5331.782864"
"2023-10-06T01:00:00.000Z","ETH-USD","0.037375","0.0000154212","-1.5","1615.769700"
"2023-10-06T01:00:00.000Z","BTC-USD","0.563282","0.0000203101","-1.0104","27448.740001"
"2023-10-06T00:00:00.000Z","YFI-USD","-0.010146","-0.0000031813","-0.6","5316.000001"
"2023-10-06T00:00:00.000Z","ETH-USD","0.031439","0.0000130040","-1.5","1611.787100"
"2023-10-06T00:00:00.000Z","BTC-USD","0.173846","0.0000062730","-1.0104","27428.440000"
"2023-10-05T23:00:00.000Z","YFI-USD","-0.034955","-0.0000109261","-0.6","5332.236853"
"2023-10-05T23:00:00.000Z","ETH-USD","0.015241","0.0000062902","-1.5","1615.407800"
"2023-10-05T23:00:00.000Z","BTC-USD","-0.161954","-0.0000058375","-1.0104","27458.349001"
"2023-10-05T22:00:00.000Z","YFI-USD","-0.049991","-0.0000156757","-0.6","5315.240000"
"2023-10-05T22:00:00.000Z","ETH-USD","0.015311","0.0000063174","-1.5","1615.885900"
"2023-10-05T22:00:00.000Z","BTC-USD","0.021643","0.0000007798","-1.0104","27470.440001"
"2023-10-05T21:00:00.000Z","YFI-USD","-0.040553","-0.0000127164","-0.6","5315.240000"
"2023-10-05T21:00:00.000Z","ETH-USD","0.040231","0.0000166035","-1.5","1615.380500"
"2023-10-05T21:00:00.000Z","BTC-USD","-0.156468","-0.0000056412","-1.0104","27451.287000"
"2023-10-05T20:00:00.000Z","YFI-USD","-0.057621","-0.0000181234","-0.6","5299.065830"
"2023-10-05T20:00:00.000Z","ETH-USD","0.036499","0.0000150643","-1.5","1615.282000"
"2023-10-05T20:00:00.000Z","BTC-USD","0.029479","0.0000010622","-1.0104","27469.210001"
"2023-10-05T19:00:00.000Z","YFI-USD","-0.034005","-0.0000106567","-0.6","5318.395379"
"2023-10-05T19:00:00.000Z","ETH-USD","0.056755","0.0000234034","-1.5","1616.732000"
"2023-10-05T19:00:00.000Z","BTC-USD","0.669868","0.0000240906","-1.0104","27519.985000"
"2023-10-05T18:00:00.000Z","YFI-USD","0.001824","0.0000005728","-0.6","5310.446406"
"2023-10-05T18:00:00.000Z","ETH-USD","0.044267","0.0000182531","-1.5","1616.824800"
"2023-10-05T18:00:00.000Z","BTC-USD","0.18546","0.0000066775","-1.0104","27488.477000"
"2023-10-05T17:00:00.000Z","YFI-USD","-0.019838","-0.0000062421","-0.6","5297.112160"
"2023-10-05T17:00:00.000Z","ETH-USD","-0.029743","-0.0000122853","-1.5","1614.085900"
"2023-10-05T17:00:00.000Z","BTC-USD","-0.017032","-0.0000006146","-1.0104","27426.110001"
"2023-10-05T16:00:00.000Z","YFI-USD","-0.066978","-0.0000210703","-0.6","5298.093392"
"2023-10-05T16:00:00.000Z","ETH-USD","-0.059067","-0.0000243279","-1.5","1618.650000"
"2023-10-05T16:00:00.000Z","BTC-USD","-0.295288","-0.0000106067","-1.0104","27553.429999"
"2023-10-05T15:00:00.000Z","YFI-USD","-0.032472","-0.0000101277","-0.6","5344.068599"
"2023-10-05T15:00:00.000Z","ETH-USD","-0.004788","-0.0000019438","-1.5","1642.463200"
"2023-10-05T15:00:00.000Z","BTC-USD","-0.122942","-0.0000043461","-1.0104","27997.655999"
"2023-10-05T14:00:00.000Z","YFI-USD","-0.020903","-0.0000065367","-0.6","5329.942023"
"2023-10-05T14:00:00.000Z","ETH-USD","0.004026","0.0000016346","-1.5","1642.329600"
"2023-10-05T14:00:00.000Z","BTC-USD","0.21857","0.0000077218","-1.0104","28014.374000"
"2023-10-05T13:00:00.000Z","YFI-USD","-0.075934","-0.0000238728","-0.6","5301.381000"
"2023-10-05T13:00:00.000Z","ETH-USD","-0.004254","-0.0000017359","-1.5","1633.950000"
"2023-10-05T13:00:00.000Z","BTC-USD","0.331449","0.0000118401","-1.0104","27705.659999"
"2023-10-05T12:00:00.000Z","YFI-USD","-0.004586","-0.0000014342","-0.6","5331.260001"
"2023-10-05T12:00:00.000Z","ETH-USD","-0.007115","-0.0000028953","-1.5","1638.352600"
"2023-10-05T12:00:00.000Z","BTC-USD","0.587092","0.0000209347","-1.0104","27755.479999"
"2023-10-05T11:00:00.000Z","YFI-USD","0.065616","0.0000204618","-0.6","5344.684839"
"2023-10-05T11:00:00.000Z","ETH-USD","-0.002892","-0.0000011758","-1.5","1640.063179"
"2023-10-05T11:00:00.000Z","BTC-USD","0.478945","0.0000171037","-1.0104","27714.360999"
"2023-10-05T10:00:00.000Z","YFI-USD","0.035744","0.0000111959","-0.6","5321.309525"
"2023-10-05T10:00:00.000Z","ETH-USD","-0.000764","-0.0000003111","-1.5","1639.659000"
"2023-10-05T10:00:00.000Z","BTC-USD","0.499007","0.0000178399","-1.0104","27683.466000"
"2023-10-05T09:00:00.000Z","YFI-USD","0.010139","0.0000031857","-0.6","5305.140000"
"2023-10-05T09:00:00.000Z","ETH-USD","0.008247","0.0000033572","-1.5","1637.796700"
"2023-10-05T09:00:00.000Z","BTC-USD","0.550348","0.0000196959","-1.0104","27654.792999"
"2023-10-05T08:00:00.000Z","YFI-USD","-0.002809","-0.0000008830","-0.6","5305.140000"
"2023-10-05T08:00:00.000Z","ETH-USD","-0.012623","-0.0000051436","-1.5","1636.150000"
"2023-10-05T08:00:00.000Z","BTC-USD","0.498226","0.0000178702","-1.0104","27593.334001"
"2023-10-05T07:00:00.000Z","YFI-USD","-0.01983","-0.0000062657","-0.6","5275.158137"
"2023-10-05T07:00:00.000Z","ETH-USD","0.010969","0.0000044629","-1.5","1638.585100"
"2023-10-05T07:00:00.000Z","BTC-USD","0.330374","0.0000168100","-0.7104","27665.234001"
"2023-10-05T06:00:00.000Z","YFI-USD","0.091463","0.0000287429","-0.6","5303.533415"
"2023-10-05T06:00:00.000Z","ETH-USD","0.017789","0.0000072243","-1.5","1641.647900"
"2023-10-05T06:00:00.000Z","BTC-USD","0.297627","0.0000151401","-0.7104","27672.178394"
"2023-10-05T05:00:00.000Z","YFI-USD","0.058304","0.0000183271","-0.6","5302.324810"
"2023-10-05T05:00:00.000Z","ETH-USD","0.016949","0.0000068724","-1.5","1644.206200"
"2023-10-05T05:00:00.000Z","BTC-USD","0.236274","0.0000120159","-0.7104","27679.659999"
"2023-10-05T04:00:00.000Z","YFI-USD","0.068348","0.0000214841","-0.6","5302.324810"
"2023-10-05T04:00:00.000Z","ETH-USD","0.017136","0.0000069556","-1.5","1642.500000"
"2023-10-05T04:00:00.000Z","BTC-USD","0.322495","0.0000164104","-0.7104","27663.219001"
"2023-10-05T03:00:00.000Z","YFI-USD","0.036971","0.0000116845","-0.6","5273.681204"
"2023-10-05T03:00:00.000Z","ETH-USD","0.001802","0.0000007308","-1.5","1644.560000"
"2023-10-05T03:00:00.000Z","BTC-USD","0.200527","0.0000101926","-0.7104","27694.220000"
"2023-10-05T02:00:00.000Z","YFI-USD","0.060278","0.0000190502","-0.6","5273.681204"
"2023-10-05T02:00:00.000Z","ETH-USD","0.001963","0.0000007949","-1.5","1646.648000"
"2023-10-05T02:00:00.000Z","BTC-USD","0.135765","0.0000068934","-0.7104","27724.220001"
"2023-10-05T01:00:00.000Z","YFI-USD","-0.008686","-0.0000027304","-0.6","5302.946970"
"2023-10-05T01:00:00.000Z","ETH-USD","-0.004716","-0.0000019022","-1.5","1653.270000"
"2023-10-05T01:00:00.000Z","BTC-USD","0.19185","0.0000096862","-0.7104","27881.270000"
"2023-10-05T00:00:00.000Z","YFI-USD","0.000574","0.0000001815","-0.6","5280.986549"
"2023-10-05T00:00:00.000Z","ETH-USD","-0.002558","-0.0000010347","-1.5","1648.588300"
"2023-10-05T00:00:00.000Z","BTC-USD","0.171456","0.0000061055","-1.0104","27793.580000"
"2023-10-04T23:00:00.000Z","YFI-USD","0.046713","0.0000147430","-0.6","5280.986549"
"2023-10-04T23:00:00.000Z","ETH-USD","-0.022304","-0.0000090175","-1.5","1649.005521"
"2023-10-04T23:00:00.000Z","BTC-USD","0.25231","0.0000089921","-1.0104","27770.338319"
"2023-10-04T22:00:00.000Z","YFI-USD","0.060399","0.0000191395","-0.6","5259.696385"
"2023-10-04T22:00:00.000Z","ETH-USD","-0.023082","-0.0000093597","-1.5","1644.143300"
"2023-10-04T22:00:00.000Z","BTC-USD","0.544785","0.0000194630","-1.0104","27702.732999"
"2023-10-04T21:00:00.000Z","YFI-USD","0.038391","0.0000121658","-0.6","5259.696385"
"2023-10-04T21:00:00.000Z","ETH-USD","-0.013377","-0.0000054284","-1.5","1643.000000"
"2023-10-04T21:00:00.000Z","BTC-USD","0.599521","0.0000214501","-1.0104","27662.000000"
"2023-10-04T20:00:00.000Z","YFI-USD","0.007775","0.0000024715","-0.6","5243.752219"
"2023-10-04T20:00:00.000Z","ETH-USD","0.010676","0.0000043271","-1.5","1644.991400"
"2023-10-04T20:00:00.000Z","BTC-USD","0.444664","0.0000159198","-1.0104","27644.100001"
"2023-10-04T19:00:00.000Z","YFI-USD","0.018815","0.0000060158","-0.6","5213.100999"
"2023-10-04T19:00:00.000Z","ETH-USD","0.005277","0.0000021409","-1.5","1643.560400"
"2023-10-04T19:00:00.000Z","BTC-USD","0.09659","0.0000049248","-0.7104","27608.651000"
"2023-10-04T18:00:00.000Z","YFI-USD","0.034701","0.0000110945","-0.6","5213.100999"
"2023-10-04T18:00:00.000Z","ETH-USD","-0.021788","-0.0000088584","-1.5","1639.808100"
"2023-10-04T18:00:00.000Z","BTC-USD","0.039519","0.0000020185","-0.7104","27560.480000"
"2023-10-04T17:00:00.000Z","YFI-USD","0.106518","0.0000339417","-0.6","5230.482570"
"2023-10-04T17:00:00.000Z","YFI-USD","0.106518","0.0000339417","-0.6","5230.482570"
"2023-10-04T17:00:00.000Z","ETH-USD","-0.012956","-0.0000052759","-1.5","1637.221700"
"2023-10-04T17:00:00.000Z","BTC-USD","0.100553","0.0000051428","-0.7104","27523.059000"
"2023-10-04T16:00:00.000Z","YFI-USD","0.026616","0.0000085249","-0.6","5203.859999"
"2023-10-04T16:00:00.000Z","ETH-USD","0.000968","0.0000003955","-1.5","1632.200000"
"2023-10-04T16:00:00.000Z","BTC-USD","0.264105","0.0000135693","-0.7104","27398.029999"
"2023-10-04T15:00:00.000Z","YFI-USD","-0.022396","-0.0000072155","-0.6","5173.430860"
"2023-10-04T15:00:00.000Z","ETH-USD","-0.009132","-0.0000037260","-1.5","1633.967400"
"2023-10-04T15:00:00.000Z","BTC-USD","0.120644","0.0000062028","-0.7104","27379.191888"
"2023-10-04T14:00:00.000Z","YFI-USD","-0.021837","-0.0000070080","-0.6","5193.702348"
"2023-10-04T14:00:00.000Z","ETH-USD","-0.003695","-0.0000015054","-1.5","1636.378500"
"2023-10-04T14:00:00.000Z","BTC-USD","0.064773","0.0000033249","-0.7104","27423.749999"
"2023-10-04T13:00:00.000Z","YFI-USD","0.085112","0.0000271127","-0.6","5232.077939"
"2023-10-04T13:00:00.000Z","ETH-USD","0.005964","0.0000024150","-1.5","1646.690500"
"2023-10-04T13:00:00.000Z","BTC-USD","0.31185","0.0000159211","-0.7104","27572.319999"
"2023-10-04T12:00:00.000Z","YFI-USD","0.052498","0.0000167658","-0.6","5218.936638"
"2023-10-04T12:00:00.000Z","ETH-USD","0.005622","0.0000022780","-1.5","1645.539451"
"2023-10-04T12:00:00.000Z","BTC-USD","0.219446","0.0000112072","-0.7104","27563.219999"
"2023-10-04T11:00:00.000Z","YFI-USD","-0.012908","-0.0000041223","-0.6","5218.936638"
"2023-10-04T11:00:00.000Z","ETH-USD","0.014092","0.0000057026","-1.5","1647.530000"
"2023-10-04T11:00:00.000Z","BTC-USD","0.208488","0.0000106616","-0.7104","27527.150000"
"2023-10-04T10:00:00.000Z","YFI-USD","0.080161","0.0000255289","-0.6","5233.444276"
"2023-10-04T10:00:00.000Z","ETH-USD","0.011211","0.0000045236","-1.5","1652.241700"
"2023-10-04T10:00:00.000Z","BTC-USD","0.313033","0.0000159596","-0.7104","27609.999999"
"2023-10-04T09:00:00.000Z","YFI-USD","0.029694","0.0000094569","-0.6","5233.444276"
"2023-10-04T09:00:00.000Z","ETH-USD","-0.009251","-0.0000037437","-1.5","1647.456600"
"2023-10-04T09:00:00.000Z","BTC-USD","0.118261","0.0000060448","-0.7104","27540.000000"
"2023-10-04T08:00:00.000Z","YFI-USD","0.026887","0.0000086150","-0.6","5201.737562"
"2023-10-04T08:00:00.000Z","ETH-USD","-0.033398","-0.0000135436","-1.5","1644.023200"
"2023-10-04T08:00:00.000Z","BTC-USD","-0.103626","-0.0000053154","-0.7104","27443.276001"
"2023-10-04T07:00:00.000Z","YFI-USD","0.005955","0.0000019091","-0.6","5199.867170"
"2023-10-04T07:00:00.000Z","ETH-USD","-0.075389","-0.0000306153","-1.5","1641.649061"
"2023-10-04T07:00:00.000Z","BTC-USD","-0.054427","-0.0000019665","-1.0104","27394.038001"
"2023-10-04T06:00:00.000Z","YFI-USD","-0.004626","-0.0000014873","-0.6","5185.961011"
"2023-10-04T06:00:00.000Z","ETH-USD","-0.084112","-0.0000341903","-1.5","1640.084150"
"2023-10-04T06:00:00.000Z","BTC-USD","-0.106145","-0.0000038341","-1.0104","27400.253001"
"2023-10-04T05:00:00.000Z","YFI-USD","0.034213","0.0000110250","-0.6","5172.120000"
"2023-10-04T05:00:00.000Z","ETH-USD","-0.053298","-0.0000216600","-1.5","1640.452000"
"2023-10-04T05:00:00.000Z","BTC-USD","-0.043858","-0.0000015852","-1.0104","27383.181001"
"2023-10-04T04:00:00.000Z","YFI-USD","0.0559","0.0000180136","-0.6","5172.120000"
"2023-10-04T04:00:00.000Z","ETH-USD","-0.017086","-0.0000069338","-1.5","1642.790000"
"2023-10-04T04:00:00.000Z","BTC-USD","-0.224305","-0.0000080933","-1.0104","27429.610000"
"2023-10-04T03:00:00.000Z","YFI-USD","0.022667","0.0000073314","-0.6","5153.049999"
"2023-10-04T03:00:00.000Z","ETH-USD","-0.030098","-0.0000122150","-1.5","1642.701800"
"2023-10-04T03:00:00.000Z","BTC-USD","-0.312602","-0.0000112879","-1.0104","27408.724001"
"2023-10-04T02:00:00.000Z","YFI-USD","-0.019846","-0.0000064566","-0.6","5123.256149"
"2023-10-04T02:00:00.000Z","ETH-USD","-0.035505","-0.0000144343","-1.5","1639.854400"
"2023-10-04T02:00:00.000Z","BTC-USD","-0.277025","-0.0000100346","-1.0104","27323.000000"
"2023-10-04T01:00:00.000Z","YFI-USD","-0.002098","-0.0000006852","-0.6","5103.903976"
"2023-10-04T01:00:00.000Z","ETH-USD","-0.054786","-0.0000222905","-1.5","1638.576400"
"2023-10-04T01:00:00.000Z","BTC-USD","-0.249665","-0.0000090507","-1.0104","27301.560000"
"2023-10-04T00:00:00.000Z","YFI-USD","0.040133","0.0000128361","-0.6","5211.211301"
"2023-10-04T00:00:00.000Z","ETH-USD","-0.01523","-0.0000061271","-1.5","1657.204000"
"2023-10-04T00:00:00.000Z","BTC-USD","0.165266","0.0000059649","-1.0104","27421.587000"
"2023-10-03T23:00:00.000Z","YFI-USD","-0.018512","-0.0000059039","-0.6","5226.543755"
"2023-10-03T23:00:00.000Z","ETH-USD","-0.058808","-0.0000236612","-1.5","1656.971200"
"2023-10-03T23:00:00.000Z","BTC-USD","-0.073389","-0.0000026520","-1.0104","27388.579999"
"2023-10-03T22:00:00.000Z","YFI-USD","-0.015516","-0.0000049611","-0.6","5212.999999"
"2023-10-03T22:00:00.000Z","ETH-USD","-0.039087","-0.0000157505","-1.5","1654.450000"
"2023-10-03T22:00:00.000Z","BTC-USD","0.353847","0.0000127673","-1.0104","27429.899999"
"2023-10-03T21:00:00.000Z","YFI-USD","0.022203","0.0000070747","-0.6","5230.940762"
"2023-10-03T21:00:00.000Z","ETH-USD","-0.027235","-0.0000109633","-1.5","1656.180000"
"2023-10-03T21:00:00.000Z","BTC-USD","-0.00486","-0.0000001759","-1.0104","27359.829999"
"2023-10-03T20:00:00.000Z","YFI-USD","0.041441","0.0000132391","-0.6","5217.165845"
"2023-10-03T20:00:00.000Z","ETH-USD","-0.053612","-0.0000216758","-1.5","1648.917900"
"2023-10-03T20:00:00.000Z","BTC-USD","0.193725","0.0000070290","-1.0104","27277.249999"
"2023-10-03T19:00:00.000Z","YFI-USD","-0.055556","-0.0000177481","-0.6","5217.165845"
"2023-10-03T19:00:00.000Z","ETH-USD","-0.041208","-0.0000166575","-1.5","1649.257411"
"2023-10-03T19:00:00.000Z","BTC-USD","0.113885","0.0000041288","-1.0104","27299.365001"
"2023-10-03T18:00:00.000Z","YFI-USD","-0.007564","-0.0000024077","-0.6","5236.760001"
"2023-10-03T18:00:00.000Z","ETH-USD","-0.055058","-0.0000221669","-1.5","1655.889200"
"2023-10-03T18:00:00.000Z","BTC-USD","0.45241","0.0000163189","-1.0104","27437.809999"
"2023-10-03T17:00:00.000Z","YFI-USD","0.054521","0.0000173526","-0.6","5236.760001"
"2023-10-03T17:00:00.000Z","ETH-USD","-0.046849","-0.0000189032","-1.5","1652.282200"
"2023-10-03T17:00:00.000Z","BTC-USD","0.290592","0.0000104942","-1.0104","27405.910001"
"2023-10-03T16:00:00.000Z","YFI-USD","-0.001578","-0.0000005041","-0.6","5222.985244"
"2023-10-03T16:00:00.000Z","ETH-USD","-0.051507","-0.0000208269","-1.5","1648.760000"
"2023-10-03T16:00:00.000Z","BTC-USD","-0.149051","-0.0000053942","-1.0104","27347.670000"
"2023-10-03T15:00:00.000Z","YFI-USD","0.003094","0.0000009877","-0.6","5222.000000"
"2023-10-03T15:00:00.000Z","ETH-USD","-0.047692","-0.0000192886","-1.5","1648.399333"
"2023-10-03T15:00:00.000Z","BTC-USD","-0.006986","-0.0000002528","-1.0104","27364.449999"
"2023-10-03T14:00:00.000Z","YFI-USD","-0.024117","-0.0000076162","-0.6","5277.720497"
"2023-10-03T14:00:00.000Z","ETH-USD","0.014933","0.0000059923","-1.5","1661.450000"
"2023-10-03T14:00:00.000Z","BTC-USD","0.51494","0.0000184854","-1.0104","27570.000000"
"2023-10-03T13:00:00.000Z","YFI-USD","-0.024739","-0.0000078590","-0.6","5246.629510"
"2023-10-03T13:00:00.000Z","ETH-USD","0.001475","0.0000005941","-1.5","1655.800000"
"2023-10-03T13:00:00.000Z","BTC-USD","0.346959","0.0000125021","-1.0104","27466.547000"
"2023-10-03T12:00:00.000Z","YFI-USD","-0.008381","-0.0000026528","-0.6","5266.526600"
"2023-10-03T12:00:00.000Z","ETH-USD","-0.006155","-0.0000024768","-1.5","1656.921090"
"2023-10-03T12:00:00.000Z","BTC-USD","0.265773","0.0000095472","-1.0104","27551.645606"
"2023-10-03T11:00:00.000Z","YFI-USD","0.00571","0.0000017963","-0.6","5299.533491"
"2023-10-03T11:00:00.000Z","ETH-USD","-0.039144","-0.0000157219","-1.5","1659.870000"
"2023-10-03T11:00:00.000Z","BTC-USD","0.235339","0.0000084295","-1.0104","27631.250001"
"2023-10-03T10:00:00.000Z","YFI-USD","0.026877","0.0000084303","-0.6","5314.042224"
"2023-10-03T10:00:00.000Z","ETH-USD","-0.062982","-0.0000252933","-1.5","1660.053300"
"2023-10-03T10:00:00.000Z","BTC-USD","0.368628","0.0000132400","-1.0104","27555.482872"
"2023-10-03T09:00:00.000Z","YFI-USD","0.038866","0.0000121904","-0.6","5314.042224"
"2023-10-03T09:00:00.000Z","ETH-USD","-0.041089","-0.0000164582","-1.5","1664.428100"
"2023-10-03T09:00:00.000Z","BTC-USD","0.681581","0.0000244301","-1.0104","27612.196000"
"2023-10-03T08:00:00.000Z","YFI-USD","0.014889","0.0000046821","-0.6","5300.451992"
"2023-10-03T08:00:00.000Z","YFI-USD","0.014889","0.0000046821","-0.6","5300.451992"
"2023-10-03T08:00:00.000Z","ETH-USD","-0.026182","-0.0000104910","-1.5","1663.810000"
"2023-10-03T08:00:00.000Z","BTC-USD","0.373029","0.0000134055","-1.0104","27540.229999"
"2023-10-03T07:00:00.000Z","YFI-USD","0.004447","0.0000013990","-0.6","5300.451992"
"2023-10-03T07:00:00.000Z","ETH-USD","-0.021157","-0.0000084493","-1.5","1669.349300"
"2023-10-03T07:00:00.000Z","BTC-USD","0.411295","0.0000147240","-1.0104","27646.140000"
"2023-10-03T06:00:00.000Z","YFI-USD","-0.036677","-0.0000115690","-0.6","5283.949999"
"2023-10-03T06:00:00.000Z","ETH-USD","-0.015645","-0.0000062547","-1.5","1667.601100"
"2023-10-03T06:00:00.000Z","BTC-USD","0.217413","0.0000110920","-0.7104","27591.487183"
"2023-10-03T05:00:00.000Z","YFI-USD","-0.027411","-0.0000086689","-0.6","5270.248572"
"2023-10-03T05:00:00.000Z","ETH-USD","0.000786","0.0000003149","-1.5","1665.520000"
"2023-10-03T05:00:00.000Z","BTC-USD","0.472443","0.0000240964","-0.7104","27599.047001"
"2023-10-03T04:00:00.000Z","YFI-USD","-0.012123","-0.0000038339","-0.6","5270.248572"
"2023-10-03T04:00:00.000Z","ETH-USD","-0.008574","-0.0000034323","-1.5","1665.520000"
"2023-10-03T04:00:00.000Z","BTC-USD","0.542845","0.0000276912","-0.7104","27595.100000"
"2023-10-03T03:00:00.000Z","YFI-USD","0.035684","0.0000112453","-0.6","5289.031076"
"2023-10-03T03:00:00.000Z","ETH-USD","0.000415","0.0000001663","-1.5","1667.060000"
"2023-10-03T03:00:00.000Z","BTC-USD","0.493749","0.0000251846","-0.7104","27597.477748"
"2023-10-03T02:00:00.000Z","YFI-USD","0.010457","0.0000032957","-0.6","5289.031076"
"2023-10-03T02:00:00.000Z","ETH-USD","0.008593","0.0000034365","-1.5","1667.060000"
"2023-10-03T02:00:00.000Z","BTC-USD","0.429801","0.0000219604","-0.7104","27550.319000"
"2023-10-03T01:00:00.000Z","YFI-USD","0.035623","0.0000113280","-0.6","5241.257600"
"2023-10-03T01:00:00.000Z","ETH-USD","-0.014277","-0.0000057205","-1.5","1663.856400"
"2023-10-03T01:00:00.000Z","BTC-USD","0.296524","0.0000152069","-0.7104","27448.413000"
"2023-10-03T00:00:00.000Z","YFI-USD","-0.023909","-0.0000076033","-0.6","5241.257600"
"2023-10-03T00:00:00.000Z","ETH-USD","-0.015367","-0.0000061592","-1.5","1663.422119"
"2023-10-03T00:00:00.000Z","BTC-USD","0.13804","0.0000070547","-0.7104","27544.056999"
"2023-10-02T23:00:00.000Z","YFI-USD","-0.017107","-0.0000054401","-0.6","5241.257600"
"2023-10-02T23:00:00.000Z","ETH-USD","-0.041242","-0.0000165633","-1.5","1659.996637"
"2023-10-02T23:00:00.000Z","BTC-USD","0.154315","0.0000078915","-0.7104","27526.320000"
"2023-10-02T22:00:00.000Z","YFI-USD","-0.075893","-0.0000240718","-0.6","5254.728096"
"2023-10-02T22:00:00.000Z","ETH-USD","-0.022056","-0.0000088829","-1.5","1655.387000"
"2023-10-02T22:00:00.000Z","BTC-USD","0.156907","0.0000080368","-0.7104","27482.499999"
"2023-10-02T21:00:00.000Z","YFI-USD","0.033325","0.0000104714","-0.6","5304.139999"
"2023-10-02T21:00:00.000Z","ETH-USD","-0.007818","-0.0000031299","-1.5","1665.430000"
"2023-10-02T21:00:00.000Z","BTC-USD","0.384841","0.0000194489","-0.7104","27853.786999"
"2023-10-02T20:00:00.000Z","YFI-USD","0.043771","0.0000137149","-0.6","5319.360001"
"2023-10-02T20:00:00.000Z","ETH-USD","-0.036686","-0.0000146220","-1.5","1672.670000"
"2023-10-02T20:00:00.000Z","BTC-USD","0.679657","0.0000342180","-0.7104","27959.729999"
"2023-10-02T19:00:00.000Z","YFI-USD","-0.000036","-0.0000000116","-0.6","5282.530538"
"2023-10-02T19:00:00.000Z","ETH-USD","-0.066712","-0.0000267907","-1.5","1660.107600"
"2023-10-02T19:00:00.000Z","BTC-USD","0.344138","0.0000174024","-0.7104","27837.073000"
"2023-10-02T18:00:00.000Z","YFI-USD","0.039041","0.0000120623","-0.6","5394.510000"
"2023-10-02T18:00:00.000Z","ETH-USD","-0.076049","-0.0000299938","-1.5","1690.329000"
"2023-10-02T18:00:00.000Z","BTC-USD","-0.069795","-0.0000034969","-0.7104","28095.770001"
"2023-10-02T17:00:00.000Z","YFI-USD","0.043306","0.0000134161","-0.6","5379.936080"
"2023-10-02T17:00:00.000Z","ETH-USD","-0.132598","-0.0000524206","-1.5","1686.340000"
"2023-10-02T17:00:00.000Z","BTC-USD","-0.260699","-0.0000131061","-0.7104","28000.600000"
"2023-10-02T16:00:00.000Z","YFI-USD","-0.044776","-0.0000138742","-0.6","5378.849281"
