createdAt,side,liquidity,type,market,price,size,fee
"2023-01-27T06:57:56.301Z","SELL","TAKER","MARKET","BTC-USD","22996","0.021","0.241458"
"2023-01-27T06:57:56.301Z","SELL","TAKER","MARKET","BTC-USD","22996","0.049","0.563402"
"2023-01-27T06:57:56.301Z","SELL","TAKER","MARKET","BTC-USD","22996","0.021","0.241458"
"2023-01-27T01:36:45.792Z","SELL","TAKER","STOP_MARKET","BTC-USD","22750","0.5","5.6875"
"2023-01-25T08:54:29.795Z","BUY","TAKER","MARKET","BTC-USD","22690","0.2436","2.763642"
"2023-01-25T08:54:29.795Z","BUY","TAKER","MARKET","BTC-USD","22690","0.0882","1.000629"
"2023-01-25T08:54:29.795Z","BUY","TAKER","MARKET","BTC-USD","22690","0.0882","1.000629"
"2023-01-25T08:54:29.795Z","BUY","TAKER","MARKET","BTC-USD","22689","0.08","0.90756"
"2023-01-25T05:50:38.966Z","SELL","TAKER","MARKET","ETH-USD","1547.9","2","1.5479"
"2023-01-25T01:25:12.860Z","SELL","TAKER","STOP_MARKET","BTC-USD","22430","0.0331","0.371216"
"2023-01-25T01:25:12.860Z","SELL","TAKER","STOP_MARKET","BTC-USD","22430","0.3025","3.392537"
"2023-01-25T01:25:12.860Z","SELL","TAKER","STOP_MARKET","BTC-USD","22430","0.1644","1.843746"
"2023-01-24T23:31:09.385Z","BUY","TAKER","MARKET","BTC-USD","22631","0.5","5.65775"
"2023-01-24T22:38:51.010Z","SELL","TAKER","MARKET","BTC-USD","22745","0.3999","4.547862"
"2023-01-24T22:38:51.010Z","SELL","TAKER","MARKET","BTC-USD","22746","0.1001","1.138437"
"2023-01-24T21:56:14.355Z","BUY","TAKER","MARKET","BTC-USD","22884","0.42","4.80564"
"2023-01-24T21:56:14.355Z","BUY","TAKER","MARKET","BTC-USD","22884","0.08","0.91536"
"2023-01-24T21:54:08.401Z","SELL","TAKER","STOP_MARKET","ETH-USD","1591.5","2","1.5915"
"2023-01-24T21:54:06.425Z","SELL","TAKER","STOP_MARKET","BTC-USD","22855","0.3275","3.742506"
"2023-01-24T21:54:06.425Z","SELL","TAKER","STOP_MARKET","BTC-USD","22857","0.1725","1.971416"
"2023-01-24T21:02:50.342Z","BUY","TAKER","STOP_MARKET","BTC-USD","23079","0.2433","2.80756"
"2023-01-24T21:02:50.342Z","BUY","TAKER","STOP_MARKET","BTC-USD","23079","0.05","0.576975"
"2023-01-24T21:02:50.342Z","BUY","TAKER","STOP_MARKET","BTC-USD","23078","0.0867","1.000431"
"2023-01-24T21:02:50.342Z","BUY","TAKER","STOP_MARKET","BTC-USD","23078","0.12","1.38468"
"2023-01-24T14:43:49.878Z","BUY","TAKER","MARKET","ETH-USD","1615.4","2","1.6154"
"2023-01-24T14:31:08.050Z","SELL","TAKER","STOP_MARKET","ETH-USD","1606","0.98","0.78694"
"2023-01-24T14:31:08.050Z","SELL","TAKER","STOP_MARKET","ETH-USD","1606","1.02","0.81906"
"2023-01-24T10:21:56.821Z","SELL","TAKER","MARKET","ETH-USD","1620.6","1","0.8103"
"2023-01-23T20:22:08.452Z","BUY","TAKER","MARKET","ETH-USD","1625.3","5","4.06325"
"2023-01-23T19:51:11.449Z","SELL","TAKER","MARKET","TRX-USD","0.0619","40000","1.238"
"2023-01-23T18:40:07.305Z","BUY","TAKER","MARKET","TRX-USD","0.0624","20000","0.624"
"2023-01-23T18:39:40.398Z","BUY","TAKER","MARKET","TRX-USD","0.0624","2000","0.0624"
"2023-01-23T18:39:40.398Z","BUY","TAKER","MARKET","TRX-USD","0.0624","17000","0.5304"
"2023-01-23T18:39:40.398Z","BUY","TAKER","MARKET","TRX-USD","0.0624","1000","0.0312"
"2023-01-23T15:13:42.531Z","BUY","TAKER","MARKET","BTC-USD","22787","0.1122","0"
"2023-01-23T15:13:42.531Z","BUY","TAKER","MARKET","BTC-USD","22784","0.0878","0"
"2023-01-23T15:11:52.873Z","SELL","TAKER","MARKET","BTC-USD","22698","0.15","0"
"2023-01-23T15:11:52.873Z","SELL","TAKER","MARKET","BTC-USD","22698","0.05","0"
"2023-01-23T15:10:52.069Z","SELL","TAKER","MARKET","ETH-USD","1610.2","4","0"
"2023-01-23T15:01:53.135Z","BUY","TAKER","MARKET","ETH-USD","1611.3","3.4","0"
"2023-01-23T15:01:53.135Z","BUY","TAKER","MARKET","ETH-USD","1611.3","0.6","0"
"2023-01-23T14:59:19.943Z","SELL","TAKER","STOP_MARKET","ETH-USD","1606.6","4","0"
"2023-01-23T14:49:59.895Z","BUY","TAKER","MARKET","ETH-USD","1635.3","2","0"
"2023-01-23T14:28:44.828Z","BUY","TAKER","MARKET","ETH-USD","1621.9","2","0"
"2023-01-18T15:53:52.575Z","SELL","TAKER","STOP_MARKET","XLM-USD","0.0859","28890","1.240825"
"2023-01-18T15:53:52.575Z","SELL","TAKER","STOP_MARKET","XLM-USD","0.0859","11610","0.498649"
"2023-01-18T14:11:54.443Z","BUY","TAKER","MARKET","XLM-USD","0.0884","22550","0.99671"
"2023-01-18T14:11:54.443Z","BUY","TAKER","MARKET","XLM-USD","0.0884","17950","0.79339"
"2023-01-18T13:11:09.268Z","BUY","TAKER","MARKET","TRX-USD","0.0621","12890","0.400234"
"2023-01-18T13:11:09.268Z","BUY","TAKER","MARKET","TRX-USD","0.0621","3220","0.099981"
"2023-01-18T13:11:09.268Z","BUY","TAKER","MARKET","TRX-USD","0.0621","8000","0.2484"
"2023-01-18T13:11:09.268Z","BUY","TAKER","MARKET","TRX-USD","0.062","19390","0.60109"
"2023-01-18T13:11:09.268Z","BUY","TAKER","MARKET","TRX-USD","0.062","21500","0.6665"
"2023-01-17T10:32:30.766Z","SELL","TAKER","MARKET","TRX-USD","0.0621","65000","2.01825"
"2023-01-17T10:31:55.230Z","SELL","TAKER","MARKET","TRX-USD","0.0621","65000","2.01825"
"2023-01-17T10:30:20.268Z","BUY","TAKER","LIMIT","TRX-USD","0.0622","42000","1.3062"
"2023-01-17T10:30:20.268Z","BUY","TAKER","LIMIT","TRX-USD","0.0622","23000","0.7153"
"2023-01-16T11:25:54.930Z","SELL","TAKER","MARKET","ETH-USD","1542.8","0.044","0.033941"
"2023-01-16T11:25:54.930Z","SELL","TAKER","MARKET","ETH-USD","1542.8","1.956","1.508858"
"2023-01-16T11:25:35.017Z","SELL","TAKER","MARKET","BTC-USD","20828","0.3","3.1242"
"2023-01-15T18:09:48.208Z","BUY","TAKER","MARKET","BTC-USD","20776","0.3","3.1164"
"2023-01-13T20:54:16.503Z","BUY","TAKER","LIMIT","ETH-USD","1426.1","2","1.4261"
"2023-01-12T21:03:20.813Z","SELL","TAKER","MARKET","LINK-USD","6.39","795.1","2.540344"
"2023-01-12T21:03:20.813Z","SELL","TAKER","MARKET","LINK-USD","6.391","104.9","0.335207"
"2023-01-12T17:39:40.488Z","BUY","TAKER","MARKET","LINK-USD","6.336","517.8","1.64039"
"2023-01-12T17:39:40.488Z","BUY","TAKER","MARKET","LINK-USD","6.335","382.2","1.210618"
"2023-01-11T23:35:18.903Z","BUY","TAKER","STOP_MARKET","TRX-USD","0.0566","35000","0"
"2023-01-10T21:43:19.838Z","BUY","TAKER","MARKET","ETH-USD","1342.8","4","2.6856"
"2023-01-10T19:43:07.068Z","SELL","TAKER","MARKET","ETH-USD","1339","4","2.678"
"2023-01-10T19:15:06.983Z","BUY","TAKER","STOP_MARKET","ETH-USD","1344.1","4","0"
"2023-01-10T13:24:07.973Z","SELL","TAKER","MARKET","ETH-USD","1328.2","0.001","0"
"2023-01-10T13:24:07.973Z","SELL","TAKER","MARKET","ETH-USD","1328.2","1.999","0"
"2023-01-10T13:24:07.973Z","SELL","TAKER","MARKET","ETH-USD","1328.2","2","0"
"2023-01-09T10:59:26.637Z","SELL","TAKER","MARKET","TRX-USD","0.0551","3000","0"
"2023-01-09T10:59:26.637Z","SELL","TAKER","MARKET","TRX-USD","0.0551","32000","0"
"2023-01-08T07:30:56.432Z","BUY","TAKER","MARKET","TRX-USD","0.0519","15350","0"
"2023-01-07T17:37:02.492Z","SELL","TAKER","MARKET","TRX-USD","0.0516","7350","0"
"2023-01-07T17:37:02.492Z","SELL","TAKER","MARKET","TRX-USD","0.0516","8000","0"
"2022-12-29T20:46:45.868Z","BUY","TAKER","MARKET","AVAX-USD","10.74","100","0"
"2022-12-29T20:30:18.452Z","BUY","TAKER","MARKET","AVAX-USD","10.82","106.7","0"
"2022-12-29T20:30:18.452Z","BUY","TAKER","MARKET","AVAX-USD","10.82","143.3","0"
"2022-12-29T01:14:52.746Z","BUY","TAKER","MARKET","ETH-USD","1192.5","2.5","0"
"2022-12-28T00:23:40.507Z","SELL","TAKER","MARKET","AVAX-USD","11.6","350","0"
"2022-12-27T16:23:29.800Z","SELL","TAKER","MARKET","ETH-USD","1210.1","2.5","0"
"2022-12-22T13:44:37.882Z","SELL","TAKER","STOP_MARKET","ETH-USD","1208.6","1.489","0"
"2022-12-22T13:44:37.882Z","SELL","TAKER","STOP_MARKET","ETH-USD","1208.6","8.511","0"
"2022-12-22T12:22:46.182Z","BUY","TAKER","MARKET","ETH-USD","1217","4.887","0"
"2022-12-22T12:22:46.182Z","BUY","TAKER","MARKET","ETH-USD","1217","5.113","0"
"2022-12-22T12:21:49.156Z","SELL","TAKER","MARKET","ETH-USD","1216.9","10","0"
"2022-12-22T09:01:42.741Z","BUY","TAKER","MARKET","ETH-USD","1215.9","0.003","0"
"2022-12-22T09:01:42.741Z","BUY","TAKER","MARKET","ETH-USD","1215.9","2","0"
"2022-12-22T09:01:42.741Z","BUY","TAKER","MARKET","ETH-USD","1215.9","5.497","0"
"2022-12-22T09:01:42.741Z","BUY","TAKER","MARKET","ETH-USD","1215.9","1.5","0"
"2022-12-22T09:01:42.741Z","BUY","TAKER","MARKET","ETH-USD","1215.9","1","0"
"2022-12-20T01:32:21.942Z","BUY","TAKER","MARKET","ETH-USD","1184.8","1","0"
"2022-12-20T01:32:21.942Z","BUY","TAKER","MARKET","ETH-USD","1184.8","5","0"
"2022-12-19T15:04:27.760Z","SELL","TAKER","MARKET","ETH-USD","1184.7","6","0"
"2022-12-19T14:38:53.975Z","BUY","TAKER","STOP_MARKET","ETH-USD","1189.6","6","0"
"2022-12-19T13:52:20.925Z","SELL","MAKER","LIMIT","ETH-USD","1184","0.2","0"
"2022-12-19T13:52:20.906Z","SELL","MAKER","LIMIT","ETH-USD","1184","0.9","0"
"2022-12-19T13:52:20.845Z","SELL","MAKER","LIMIT","ETH-USD","1184","0.9","0"
"2022-12-19T13:52:13.768Z","SELL","MAKER","LIMIT","ETH-USD","1183.4","2","0"
"2022-12-19T13:31:37.282Z","SELL","MAKER","LIMIT","ETH-USD","1183.6","0.2","0"
"2022-12-19T13:31:11.148Z","SELL","MAKER","LIMIT","ETH-USD","1183.6","0.9","0"
"2022-12-19T13:31:09.895Z","SELL","MAKER","LIMIT","ETH-USD","1183.6","0.9","0"
